callerNumber,calledNumber,startTime,callDuration,endTime,originCellID,destCellID,originLat,destLat,originLong,destLong,callType,imei,imsi,connectionType,accessType
9373195556,9813898983,2020-01-06 07:09:13.762389,5739,2020-01-06 08:44:52.762389,40440-41039-10443778,40440-41039-10443778,12.985153198242,12.985153198242,80.217361450195,80.217361450195,SMS-OUT,812301569108857,128373826078208,PP,2G
9395382173,9346552990,2020-07-04 12:15:38.177408,391,2020-07-04 12:22:09.177408,40440-31212-7943097,40440-31212-7943097,12.910995483398,12.910995483398,80.224227905273,80.224227905273,SMS-IN,312359010237993,881440161494936,PP,2G
9569042646,9103017506,2020-07-14 16:36:49.439664,1443,2020-07-14 17:00:52.439664,40440-305-57263,40440-305-57263,12.992935,12.992935,80.249634,80.249634,SMS-OUT,436766392683511,126397401906964,PP,3G
9786203310,9129051801,2020-06-03 04:09:30.095196,2624,2020-06-03 04:53:14.095196,40440-4028-23332,40440-4028-23332,13.031387,13.031387,80.252609,80.252609,SMS-OUT,971944469726873,974018879894698,PP,3G
9946691100,9528691673,2020-05-02 13:29:32.677142,256,2020-05-02 13:33:48.677142,40440-9121-34583,40440-9121-34583,12.923355102539,12.923355102539,80.147323608398,80.147323608398,CALL-IN,307310043996786,427982379827308,PP,2G
9444172991,9993050659,2020-02-09 06:16:13.493320,159,2020-02-09 06:18:52.493320,40440-41015-231561986,40440-41015-231561986,12.937088012695,12.937088012695,80.158309936523,80.158309936523,SMS-OUT,551544374607154,869208991371824,PP,3G
9761735023,9995951287,2020-06-23 16:35:59.619578,2040,2020-06-23 17:09:59.619578,40440-9118-6643,40440-9118-6643,12.880783081055,12.880783081055,80.081405639648,80.081405639648,CALL-OUT,528300842638394,198195403544798,PP,3G
9512655978,9284163213,2020-02-21 00:49:02.117569,5306,2020-02-21 02:17:28.117569,40440-4110-46022,40440-4110-46022,13.05793762207,13.05793762207,80.229721069336,80.229721069336,SMS-OUT,779645219026529,750414002614996,PP,3G
9248955065,9929844560,2020-03-18 15:04:19.830925,4091,2020-03-18 16:12:30.830925,40440-31031-6795601,40440-31031-6795601,12.938461303711,12.938461303711,80.155563354492,80.155563354492,CALL-OUT,648015138080748,468781000869488,PP,4G
9808332670,9444886352,2020-02-06 03:16:54.573693,305,2020-02-06 03:21:59.573693,40440-31031-6795862,40440-31031-6795862,12.967644,12.967644,80.149384,80.149384,CALL-OUT,835420351413517,783148469017582,PP,4G
9808640511,9222925098,2020-06-23 00:55:00.195248,6922,2020-06-23 02:50:22.195248,40440-31162-7642147,40440-31162-7642147,13.077163696289,13.077163696289,80.23796081543,80.23796081543,SMS-IN,635389464839398,819957773704331,PP,3G
9330599661,9675633324,2020-04-26 10:53:33.878648,4441,2020-04-26 12:07:34.878648,40440-31182-7734852,40440-31182-7734852,13.038437,13.038437,80.141556,80.141556,CALL-IN,878884895152932,143925130151269,PP,4G
9631714580,9439741719,2020-03-05 03:22:15.790508,2759,2020-03-05 04:08:14.790508,40440-4010-10023,40440-4010-10023,13.060684204102,13.060684204102,80.199508666992,80.199508666992,SMS-OUT,615515877073117,153913443360235,PP,2G
9202776740,9445525323,2020-07-14 22:46:14.698732,2070,2020-07-14 23:20:44.698732,40440-31011-6631001,40440-31011-6631001,13.036652,13.036652,80.276413,80.276413,CALL-OUT,244436116852626,925824344214782,PP,4G
9351452749,9632271532,2020-02-11 01:49:06.385432,4986,2020-02-11 03:12:12.385432,40440-31272-8353843,40440-31272-8353843,13.039398,13.039398,80.054626,80.054626,CALL-IN,614520070749803,142724481183516,PP,2G
9909944237,9963580411,2020-06-05 16:30:37.150883,4577,2020-06-05 17:46:54.150883,40440-31162-7661460,40440-31162-7661460,13.073043823242,13.073043823242,80.221481323242,80.221481323242,SMS-IN,601196897350892,614641551537009,PP,4G
9887544536,9384027422,2020-04-25 19:07:59.404036,1243,2020-04-25 19:28:42.404036,40440-705-17143,40440-705-17143,13.117844,13.117844,80.293655,80.293655,SMS-OUT,913523655215935,137922052403758,PP,4G
9648887500,9195922491,2020-04-23 07:57:38.374785,4764,2020-04-23 09:17:02.374785,40440-31011-6629238,40440-31011-6629238,13.038368,13.038368,80.25856,80.25856,CALL-OUT,463075613666337,543527418879568,PP,4G
9308724727,9225825856,2020-05-24 07:33:08.201152,3514,2020-05-24 08:31:42.201152,40440-31172-6769021,40440-31172-6769021,12.949447631836,12.949447631836,80.225601196289,80.225601196289,SMS-OUT,650291675072208,209019659878557,PP,4G
9165098959,9481888541,2020-01-14 04:42:46.685619,568,2020-01-14 04:52:14.685619,40440-31011-6629359,40440-31011-6629359,13.030471801758,13.030471801758,80.224227905273,80.224227905273,SMS-OUT,860136247339266,521091712085825,PP,2G
9203542836,9192828098,2020-04-03 08:33:54.761704,816,2020-04-03 08:47:30.761704,40440-31024-6726093,40440-31024-6726093,13.203506469727,13.203506469727,80.167922973633,80.167922973633,CALL-IN,837253898323730,828724614047577,PP,3G
9961178461,9658733793,2020-01-12 05:07:39.915617,2202,2020-01-12 05:44:21.915617,40440-31032-6769663,40440-31032-6769663,12.921981811523,12.921981811523,80.144577026367,80.144577026367,SMS-OUT,581263717740827,953052772502912,PP,4G
9721482331,9448788023,2020-02-16 07:46:25.124931,3477,2020-02-16 08:44:22.124931,40440-31171-7687664,40440-31171-7687664,12.977507,12.977507,80.225603,80.225603,CALL-OUT,836601685414499,252544736025984,PP,2G
9929106833,9127130003,2020-02-12 22:20:51.768502,2915,2020-02-12 23:09:26.768502,40440-31024-6736213,40440-31024-6736213,13.130894,13.130894,80.213842,80.213842,SMS-IN,559914471064725,721621570036325,PP,3G
9182404706,9437022363,2020-07-15 12:07:14.520816,6994,2020-07-15 14:03:48.520816,40440-11024-10232,40440-11024-10232,13.159676,13.159676,80.304222,80.304222,SMS-OUT,149293113347509,294573477315116,PP,4G
9289161984,9113532546,2020-05-06 14:00:23.691721,1686,2020-05-06 14:28:29.691721,40440-31193-7818718,40440-31193-7818718,12.998886108398,12.998886108398,80.20637512207,80.20637512207,CALL-IN,675966960069124,903668909647601,PP,3G
9497816285,9635894183,2020-02-01 14:20:57.562038,3471,2020-02-01 15:18:48.562038,40440-41033-9011861,40440-41033-9011861,13.044033,13.044033,80.130501,80.130501,SMS-OUT,311901103395158,928663648625934,PP,3G
9725893648,9976951274,2020-02-17 19:31:38.101773,6868,2020-02-17 21:26:06.101773,40440-31282-8442109,40440-31282-8442109,13.262557983398,13.262557983398,80.286026000977,80.286026000977,SMS-OUT,281062303433588,638775658588537,PP,3G
9227846015,9596500109,2020-03-13 18:24:34.518590,3176,2020-03-13 19:17:30.518590,40440-31171-7729354,40440-31171-7729354,12.938461303711,12.938461303711,80.243453979492,80.243453979492,SMS-IN,676642490238541,279929213531995,PP,4G
9406664303,9814284645,2020-06-05 16:00:39.101790,450,2020-06-05 16:08:09.101790,40440-41040-231821057,40440-41040-231821057,13.002319,13.002319,80.257187,80.257187,CALL-IN,689345479287324,386138400567197,PP,3G
9232358759,9182624383,2020-03-29 15:44:49.615059,6470,2020-03-29 17:32:39.615059,40440-31011-6631009,40440-31011-6631009,13.035475,13.035475,80.261135,80.261135,CALL-IN,184793069095453,849368517803358,PP,3G
9588489947,9808301827,2020-03-25 02:50:12.258514,3912,2020-03-25 03:55:24.258514,40440-41025-230590978,40440-41025-230590978,13.110122680664,13.110122680664,80.240707397461,80.240707397461,CALL-IN,857405784926239,502006829165192,PP,2G
9242854521,9274782395,2020-05-26 07:39:41.583022,6203,2020-05-26 09:23:04.583022,40440-9021-32823,40440-9021-32823,12.965927124023,12.965927124023,80.188522338867,80.188522338867,CALL-OUT,546978655604791,221878600345598,PP,4G
9178191519,9734301241,2020-01-19 01:52:15.637370,5904,2020-01-19 03:30:39.637370,40440-31281-8403583,40440-31281-8403583,13.1853,13.1853,80.192123,80.192123,SMS-IN,438006544879222,560946172700409,PP,3G
9559597570,9425655217,2020-03-31 04:31:23.653855,1852,2020-03-31 05:02:15.653855,40440-205-15401,40440-205-15401,13.054092,13.054092,80.251282,80.251282,CALL-OUT,874270068718360,523582954914402,PP,3G
9819930946,9877829807,2020-03-21 06:42:15.989204,1081,2020-03-21 07:00:16.989204,40440-41056-230884353,40440-41056-230884353,12.869601,12.869601,80.243454,80.243454,CALL-IN,349840493781142,384550293927751,PP,4G
9507367975,9141109379,2020-06-08 00:00:53.756181,6488,2020-06-08 01:49:01.756181,40440-31211-7982811,40440-31211-7982811,12.619857788086,12.619857788086,80.159683227539,80.159683227539,CALL-OUT,415104919122951,312399616045322,PP,3G
9557111501,9247998031,2020-05-04 13:45:51.061846,351,2020-05-04 13:51:42.061846,40440-41049-230616578,40440-41049-230616578,13.12385559082,13.12385559082,80.21598815918,80.21598815918,CALL-OUT,251403881814633,294421763819598,PP,4G
9101528690,9479772245,2020-03-25 14:27:30.789887,2819,2020-03-25 15:14:29.789887,40440-31271-8375868,40440-31271-8375868,13.078537,13.078537,80.199234,80.199234,CALL-OUT,389637476789351,990835845908014,PP,4G
9265124624,9104734831,2020-05-01 02:18:24.356827,2306,2020-05-01 02:56:50.356827,40440-41072-230582273,40440-41072-230582273,13.13346862793,13.13346862793,80.292892456055,80.292892456055,CALL-OUT,119122318105981,838324799157551,PP,3G
9831684003,9523677638,2020-04-24 01:42:26.939972,1796,2020-04-24 02:12:22.939972,40440-7012-16831,40440-7012-16831,12.982406616211,12.982406616211,80.166549682617,80.166549682617,SMS-IN,170516385318364,883970934629006,PP,2G
9969601797,9914088628,2020-07-05 06:26:42.961998,1981,2020-07-05 06:59:43.961998,40440-5009-19431,40440-5009-19431,13.012041,13.012041,80.219747,80.219747,SMS-IN,944179036131655,214519888824273,PP,3G
9101488468,9388887663,2020-02-11 14:00:56.024402,3242,2020-02-11 14:54:58.024402,40440-31171-7713606,40440-31171-7713606,12.97004699707,12.97004699707,80.218734741211,80.218734741211,SMS-OUT,668050650726315,739317015869742,PP,4G
9883025912,9719603114,2020-03-20 05:19:58.799393,6319,2020-03-20 07:05:17.799393,40440-31162-7618059,40440-31162-7618059,13.085403442383,13.085403442383,80.246200561523,80.246200561523,SMS-OUT,346642584078285,568626025438603,PP,4G
9111352695,9737703905,2020-07-03 13:46:30.032391,1722,2020-07-03 14:15:12.032391,40440-41049-232070915,40440-41049-232070915,13.126259,13.126259,80.221481,80.221481,CALL-IN,721207657120756,666978079721606,PP,2G
9665640138,9675827525,2020-05-30 15:31:32.012740,6019,2020-05-30 17:11:51.012740,40440-5009-33141,40440-5009-33141,13.01399230957,13.01399230957,80.210494995117,80.210494995117,CALL-IN,880379070188450,648465156914025,PP,2G
9321676948,9972104778,2020-04-08 09:27:13.106614,4244,2020-04-08 10:37:57.106614,40440-31161-7616408,40440-31161-7616408,13.07991027832,13.07991027832,80.265426635742,80.265426635742,CALL-IN,535525104589021,311079076795584,PP,4G
9323508893,9370540738,2020-01-13 12:35:20.697209,2718,2020-01-13 13:20:38.697209,40440-31013-6631722,40440-31013-6631722,13.034591674805,13.034591674805,80.242080688477,80.242080688477,CALL-IN,967614048174076,987798359190071,PP,3G
9531690637,9908577257,2020-04-08 12:40:39.234742,5393,2020-04-08 14:10:32.234742,40440-7029-65031,40440-7029-65031,13.024978637695,13.024978637695,80.151443481445,80.151443481445,CALL-IN,881382034192285,290022524150470,PP,2G
9308388522,9576502849,2020-06-18 20:38:49.137964,5306,2020-06-18 22:07:15.137964,40440-31191-7852516,40440-31191-7852516,12.987899780273,12.987899780273,80.205001831055,80.205001831055,SMS-OUT,676213553869720,651002217292407,PP,4G
9213641299,9126604442,2020-04-24 07:33:09.808119,6179,2020-04-24 09:16:08.808119,40440-31212-22833,40440-31212-22833,12.900009155273,12.900009155273,80.220108032227,80.220108032227,SMS-IN,240312275323171,741106236969786,PP,3G
9447270552,9794187702,2020-03-10 20:28:36.750461,2112,2020-03-10 21:03:48.750461,40440-31033-6792334,40440-31033-6792334,12.895889,12.895889,80.215988,80.215988,SMS-OUT,566130610363735,234780290710985,PP,3G
9321863883,9507208862,2020-05-03 12:33:03.145651,2762,2020-05-03 13:19:05.145651,40440-41015-230739991,40440-41015-230739991,12.957332,12.957332,80.138214,80.138214,CALL-IN,538583604700506,277575815066742,PP,4G
9586341404,9684540444,2020-07-01 16:14:28.101896,1590,2020-07-01 16:40:58.101896,40440-31211-7971137,40440-31211-7971137,12.875289916992,12.875289916992,80.107498168945,80.107498168945,CALL-OUT,171220318402197,342383420004947,PP,3G
9984847888,9529011054,2020-04-12 08:02:54.266014,3849,2020-04-12 09:07:03.266014,40440-31162-7647650,40440-31162-7647650,13.085403442383,13.085403442383,80.248947143555,80.248947143555,CALL-IN,410517853176336,417800161023904,PP,3G
9217727131,9678492564,2020-04-10 23:27:34.365914,1252,2020-04-10 23:48:26.365914,40440-41029-231719939,40440-41029-231719939,12.976913,12.976913,80.261478,80.261478,CALL-IN,451764499204570,755653285424031,PP,4G
9886840181,9214067772,2020-01-31 18:55:01.528489,5307,2020-01-31 20:23:28.528489,40440-31033-6793490,40440-31033-6793490,12.908249,12.908249,80.19928,80.19928,CALL-OUT,649863469969577,893401191029907,PP,3G
9681860212,9146758077,2020-03-08 11:41:42.405041,3957,2020-03-08 12:47:39.405041,40440-50717-31862,40440-50717-31862,12.871170043945,12.871170043945,80.103378295898,80.103378295898,CALL-OUT,375240158081048,162145423367808,PP,3G
9805606303,9169296642,2020-03-26 05:54:34.534447,3357,2020-03-26 06:50:31.534447,40440-41020-231240962,40440-41020-231240962,12.916336,12.916336,80.194016,80.194016,CALL-IN,504558263326657,819512506279523,PP,2G
9902020660,9738554666,2020-05-22 17:28:48.317641,5687,2020-05-22 19:03:35.317641,40440-7112-11361,40440-7112-11361,12.985153198242,12.985153198242,80.141830444336,80.141830444336,CALL-IN,434194543341627,525690442860757,PP,2G
9768991026,9970314531,2020-04-12 18:44:32.175234,4020,2020-04-12 19:51:32.175234,40440-31031-6795529,40440-31031-6795529,12.950820922852,12.950820922852,80.200881958008,80.200881958008,SMS-IN,932573211767873,301906444075058,PP,4G
9279726148,9489235011,2020-01-18 13:27:39.939301,2359,2020-01-18 14:06:58.939301,40440-31161-7618177,40440-31161-7618177,13.115615844727,13.115615844727,80.292892456055,80.292892456055,SMS-IN,801158569551543,671424044400458,PP,4G
9357009944,9466242882,2020-06-24 20:33:54.748569,6085,2020-06-24 22:15:19.748569,40440-31212-7939547,40440-31212-7939547,12.83821105957,12.83821105957,80.232467651367,80.232467651367,SMS-IN,781498032418347,457863707362461,PP,3G
9456049737,9360753341,2020-05-20 14:06:44.632920,4980,2020-05-20 15:29:44.632920,40440-9218-20632,40440-9218-20632,12.734184,12.734184,80.011711,80.011711,SMS-IN,813452811612282,191418926242507,PP,4G
9606614309,9256578878,2020-06-20 04:41:58.720180,5116,2020-06-20 06:07:14.720180,40440-805-2591,40440-805-2591,13.116857,13.116857,80.246253,80.246253,CALL-IN,579758632833575,168115342232514,PP,4G
9792180427,9803753773,2020-05-23 17:10:21.148447,2708,2020-05-23 17:55:29.148447,40440-31012-6661278,40440-31012-6661278,13.064679,13.064679,80.235214,80.235214,CALL-IN,429800502453949,425481319079361,PP,3G
9792580937,9545826094,2020-02-28 05:28:40.781980,2016,2020-02-28 06:02:16.781980,40440-51038-231216395,40440-51038-231216395,13.026314,13.026314,80.174144,80.174144,CALL-OUT,196081633269145,740136716472645,PP,2G
9868729307,9685474042,2020-01-16 02:30:19.626204,5771,2020-01-16 04:06:30.626204,40440-31183-7789769,40440-31183-7789769,13.046951293945,13.046951293945,80.189895629883,80.189895629883,SMS-OUT,620354735447000,110174040621626,PP,3G
9100006764,9469061454,2020-04-11 10:10:02.800192,4205,2020-04-11 11:20:07.800192,40440-3825-18015,40440-3825-18015,12.97004699707,12.97004699707,80.189895629883,80.189895629883,CALL-OUT,582448960102116,647168542043077,PP,3G
9354864651,9433109287,2020-03-23 19:53:12.355806,4153,2020-03-23 21:02:25.355806,40440-5111-11473,40440-5111-11473,12.987899780273,12.987899780273,80.21598815918,80.21598815918,CALL-OUT,737528386369977,343077806112103,PP,2G
9846960773,9986672339,2020-02-20 15:58:39.200598,4933,2020-02-20 17:20:52.200598,40440-31161-7616182,40440-31161-7616182,13.081284,13.081284,80.271988,80.271988,SMS-IN,347178002101767,872982520191852,PP,2G
9353881855,9967781569,2020-06-10 01:19:00.296243,775,2020-06-10 01:31:55.296243,40440-41018-230964483,40440-41018-230964483,12.918078,12.918078,80.04937,80.04937,SMS-OUT,772730791116298,268589459484221,PP,4G
9937948916,9766331288,2020-04-10 16:15:54.465137,5565,2020-04-10 17:48:39.465137,40440-41041-231296513,40440-41041-231296513,13.024979,13.024979,80.258102,80.258102,SMS-OUT,444650767778567,720597798073638,PP,2G
9204875201,9748948605,2020-04-10 00:48:46.710283,6545,2020-04-10 02:37:51.710283,40440-41025-230630914,40440-41025-230630914,13.108749389648,13.108749389648,80.243453979492,80.243453979492,SMS-OUT,669366966783420,809046845455028,PP,3G
9956118051,9291683475,2020-06-03 15:41:52.171545,5709,2020-06-03 17:17:01.171545,40440-5111-29783,40440-5111-29783,13.040543,13.040543,80.130844,80.130844,CALL-OUT,988153133632397,274886188221510,PP,3G
9205614612,9747687664,2020-07-05 02:39:03.536059,3790,2020-07-05 03:42:13.536059,40440-31193-6786210,40440-31193-6786210,12.895889282227,12.895889282227,80.177536010742,80.177536010742,CALL-IN,903604652026508,311486742178934,PP,4G
9329189725,9503238254,2020-05-23 12:09:02.077085,2841,2020-05-23 12:56:23.077085,40440-31161-7650269,40440-31161-7650269,13.088150024414,13.088150024414,80.280532836914,80.280532836914,CALL-IN,773717821380580,724609358942049,PP,4G
9777367636,9107800407,2020-06-23 11:11:46.901499,5113,2020-06-23 12:36:59.901499,40440-31012-6629541,40440-31012-6629541,13.064042,13.064042,80.229471,80.229471,CALL-OUT,152654096898536,169944080317198,PP,4G
9672761413,9294351108,2020-04-04 10:50:01.842313,6321,2020-04-04 12:35:22.842313,40440-41025-232073730,40440-41025-232073730,13.116989135742,13.116989135742,80.231094360352,80.231094360352,SMS-OUT,953049160088057,853754021502845,PP,4G
9844976365,9465330575,2020-02-02 10:40:10.467079,3026,2020-02-02 11:30:36.467079,40440-31161-7616938,40440-31161-7616938,13.116989135742,13.116989135742,80.205001831055,80.205001831055,CALL-OUT,531829954956474,986784769335432,PP,4G
9661780745,9344031717,2020-06-28 20:48:18.711988,6868,2020-06-28 22:42:46.711988,40440-13027-64042,40440-13027-64042,13.04599,13.04599,80.184402,80.184402,SMS-OUT,299494516452610,178710478201274,PP,4G
9364030374,9201720073,2020-03-30 12:47:57.861785,5088,2020-03-30 14:12:45.861785,40440-41038-230735619,40440-41038-230735619,12.978286743164,12.978286743164,80.180282592773,80.180282592773,SMS-OUT,226847575118979,680952342304510,PP,2G
9650771127,9672838123,2020-03-18 16:36:45.355513,4629,2020-03-18 17:53:54.355513,40440-31012-6625557,40440-31012-6625557,13.042831420898,13.042831420898,80.240707397461,80.240707397461,SMS-IN,184556812174011,966344247435240,PP,3G
9985572360,9708485108,2020-02-05 11:47:34.853344,2731,2020-02-05 12:33:05.853344,40440-41034-232064771,40440-41034-232064771,13.022126,13.022126,80.151443,80.151443,SMS-IN,375498349082422,620028700798309,PP,2G
9929009839,9455911750,2020-04-08 01:00:39.634853,313,2020-04-08 01:05:52.634853,40440-105-6412,40440-105-6412,13.045868,13.045868,80.280253,80.280253,CALL-OUT,409329188193952,734911083137977,PP,3G
9223499934,9914731313,2020-01-04 00:16:34.358959,5614,2020-01-04 01:50:08.358959,40440-31172-7710977,40440-31172-7710977,12.945835,12.945835,80.237415,80.237415,CALL-IN,490038034467734,749111180758063,PP,4G
9832889571,9474234690,2020-04-18 12:04:16.908150,2901,2020-04-18 12:52:37.908150,40440-8120-65131,40440-8120-65131,13.053091,13.053091,80.124705,80.124705,CALL-IN,359304397565667,811607902436372,PP,3G
9602018142,9200802324,2020-01-29 12:24:24.642188,2583,2020-01-29 13:07:27.642188,40440-5009-32611,40440-5009-32611,13.015042,13.015042,80.205002,80.205002,SMS-IN,169090435434106,660922999942944,PP,4G
9316637119,9345968971,2020-01-03 08:57:33.892463,6013,2020-01-03 10:37:46.892463,40440-5011-23553,40440-5011-23553,13.045578,13.045578,80.073004,80.073004,SMS-IN,342309264956127,797464453778714,PP,4G
9510124432,9213047159,2020-02-05 16:04:31.235619,2645,2020-02-05 16:48:36.235619,40440-31271-8339728,40440-31271-8339728,13.100509643555,13.100509643555,80.199508666992,80.199508666992,CALL-IN,430856444826937,534361598246137,PP,4G
9192585832,9918214934,2020-04-04 18:32:18.960337,729,2020-04-04 18:44:27.960337,40440-31272-7473268,40440-31272-7473268,13.007125854492,13.007125854492,79.99626159668,79.99626159668,SMS-OUT,564047638617923,732911492853486,PP,3G
9137961326,9666192261,2020-05-08 05:49:55.614560,2393,2020-05-08 06:29:48.614560,40440-31272-8339126,40440-31272-8339126,13.057102,13.057102,80.127365,80.127365,CALL-OUT,915322371983400,641405082675712,PP,2G
9756386460,9901043760,2020-02-12 04:24:52.476832,6041,2020-02-12 06:05:33.476832,40440-31161-7653920,40440-31161-7653920,13.093643188477,13.093643188477,80.291519165039,80.291519165039,CALL-OUT,223538396953594,658918542397497,PP,3G
9461290751,9939698597,2020-06-27 19:40:03.609315,3698,2020-06-27 20:41:41.609315,40440-31161-7617640,40440-31161-7617640,13.099136352539,13.099136352539,80.251693725586,80.251693725586,CALL-OUT,367056253091609,292277459957079,PP,4G
9237702522,9321267235,2020-02-10 18:19:41.848355,6843,2020-02-10 20:13:44.848355,40440-41383-230751444,40440-41383-230751444,12.832945,12.832945,80.228897,80.228897,SMS-OUT,154754247098186,710692793339385,PP,2G
9957105254,9416794002,2020-07-18 03:19:52.079607,6769,2020-07-18 05:12:41.079607,40440-9218-5391,40440-9218-5391,12.781448,12.781448,79.985275,79.985275,SMS-OUT,704458455027965,209772655315420,PP,2G
9519248630,9280778561,2020-06-02 15:25:30.191126,1560,2020-06-02 15:51:30.191126,40440-9021-13301,40440-9021-13301,12.953443,12.953443,80.162679,80.162679,SMS-OUT,559834201011116,483420774722409,PP,3G
9837225342,9559210410,2020-07-04 09:39:33.989570,1756,2020-07-04 10:08:49.989570,40440-50450-8821,40440-50450-8821,13.048324584961,13.048324584961,80.211868286133,80.211868286133,SMS-OUT,642995602874790,720033621988833,PP,2G
9238069562,9433257047,2020-04-17 22:42:57.757629,2153,2020-04-17 23:18:50.757629,40440-52431-5652,40440-52431-5652,13.092269897461,13.092269897461,80.198135375977,80.198135375977,CALL-IN,545862172907664,682732556478722,PP,4G
9772414124,9125235244,2020-03-20 01:56:13.460087,1280,2020-03-20 02:17:33.460087,40440-41067-232057878,40440-41067-232057878,13.122482299805,13.122482299805,80.155563354492,80.155563354492,SMS-IN,921352200551137,418558646925900,PP,4G
9751893351,9887595003,2020-05-27 15:03:24.106528,3466,2020-05-27 16:01:10.106528,40440-41056-230884373,40440-41056-230884373,12.86018371582,12.86018371582,80.242080688477,80.242080688477,SMS-IN,418933808876066,938889428848067,PP,4G
9768478657,9390571548,2020-01-10 17:44:51.030138,4619,2020-01-10 19:01:50.030138,40440-41055-230695703,40440-41055-230695703,13.003005981445,13.003005981445,80.200881958008,80.200881958008,CALL-IN,131842199834767,696449810662537,PP,3G
9584052796,9296334977,2020-06-10 21:42:47.399014,3159,2020-06-10 22:35:26.399014,40440-7112-11031,40440-7112-11031,12.972794,12.972794,80.146179,80.146179,SMS-IN,817467208047594,622410743531176,PP,2G
9823484886,9618737127,2020-04-07 04:59:43.000158,704,2020-04-07 05:11:27.000158,40440-31192-6630978,40440-31192-6630978,13.031845092773,13.031845092773,80.268173217773,80.268173217773,CALL-IN,195067015624464,852102077270864,PP,3G
9946691100,9718976388,2020-01-25 20:16:42.022287,4741,2020-01-25 21:35:43.022287,40440-20012-10581,40440-20012-10581,13.033218383789,13.033218383789,80.21598815918,80.21598815918,CALL-OUT,307310043996786,427982379827308,PP,4G
9886913503,9259340471,2020-06-10 02:59:17.682115,5400,2020-06-10 04:29:17.682115,40440-41068-230755842,40440-41068-230755842,13.106002807617,13.106002807617,80.151443481445,80.151443481445,SMS-IN,380234446390842,400466394465059,PP,2G
9947266404,9840826267,2020-07-11 19:55:51.431071,7090,2020-07-11 21:54:01.431071,40440-10026-65401,40440-10026-65401,13.119861,13.119861,80.095014,80.095014,CALL-IN,489919278985574,363537951371223,PP,2G
9757543254,9866946049,2020-04-06 00:58:22.940463,1718,2020-04-06 01:27:00.940463,40440-8020-2572,40440-8020-2572,13.09758,13.09758,80.17543,80.17543,CALL-OUT,105915190821144,766432367013174,PP,3G
9204875201,9377437005,2020-03-23 01:04:41.502606,3674,2020-03-23 02:05:55.502606,40440-41023-230538499,40440-41023-230538499,13.08952331543,13.08952331543,80.225601196289,80.225601196289,CALL-IN,669366966783420,809046845455028,PP,2G
9797148234,9163281923,2020-06-15 17:40:56.274115,698,2020-06-15 17:52:34.274115,40440-41034-231010307,40440-41034-231010307,13.020858764648,13.020858764648,80.156936645508,80.156936645508,SMS-OUT,129181314375888,889068194654031,PP,4G
9639776839,9595176703,2020-05-07 08:34:28.123530,2897,2020-05-07 09:22:45.123530,40440-31031-6791799,40440-31031-6791799,12.95364,12.95364,80.16814,80.16814,CALL-IN,896074845875459,570242421420026,PP,4G
9161513040,9591108002,2020-06-04 17:37:16.003440,1078,2020-06-04 17:55:14.003440,40440-31211-7951940,40440-31211-7951940,12.73201,12.73201,79.983902,79.983902,CALL-IN,661291123759748,236782086005892,PP,2G
9360926856,9990196148,2020-03-10 07:05:00.425308,1451,2020-03-10 07:29:11.425308,40440-9018-20933,40440-9018-20933,12.724227905273,12.724227905273,79.982528686523,79.982528686523,CALL-IN,437948189469224,309086500002511,PP,3G
9723029497,9391031868,2020-07-13 06:30:05.411230,3718,2020-07-13 07:32:03.411230,40440-31162-7617640,40440-31162-7617640,13.097763061523,13.097763061523,80.251693725586,80.251693725586,CALL-OUT,839020998163008,879763935869928,PP,4G
9153789738,9798361169,2020-07-03 05:26:07.462428,3226,2020-07-03 06:19:53.462428,40440-31271-8336764,40440-31271-8336764,13.092957,13.092957,80.196762,80.196762,CALL-OUT,771870352179015,366106806887666,PP,2G
9199782062,9862782075,2020-06-24 14:32:18.675944,7020,2020-06-24 16:29:18.675944,40440-50030-28283,40440-50030-28283,12.84782409668,12.84782409668,80.195388793945,80.195388793945,SMS-IN,534887844866070,811165366036197,PP,3G
9857347727,9992495891,2020-07-17 18:39:42.562801,6007,2020-07-17 20:19:49.562801,40440-41041-231711255,40440-41041-231711255,13.015365600586,13.015365600586,80.25993347168,80.25993347168,SMS-OUT,645226006638136,827635087461034,PP,2G
9372321230,9824818648,2020-07-11 09:57:59.995581,1214,2020-07-11 10:18:13.995581,40440-41001-230627586,40440-41001-230627586,13.04557800293,13.04557800293,80.257186889648,80.257186889648,SMS-OUT,820592761387393,698198211013578,PP,3G
9418160922,9862538862,2020-02-09 20:20:21.895349,4737,2020-02-09 21:39:18.895349,40440-41004-231459842,40440-41004-231459842,13.041458129883,13.041458129883,80.22834777832,80.22834777832,CALL-IN,586447098006402,401259672300710,PP,2G
9148757419,9100046059,2020-05-09 05:38:02.294995,2889,2020-05-09 06:26:11.294995,40440-41024-241038851,40440-41024-241038851,13.07991027832,13.07991027832,80.265426635742,80.265426635742,CALL-OUT,189105264532676,928267665911392,PP,3G
9813009473,9860327214,2020-03-01 08:11:57.357532,4857,2020-03-01 09:32:54.357532,40440-31271-8338488,40440-31271-8338488,13.071671,13.071671,80.22273,80.22273,SMS-OUT,664128935351883,959389841757599,PP,2G
